Raw Meter Data,,,
Device ID,Date,Time,Meter Reading KWh
device3000,6/01/2012,8:30:00 PM,6955.814
device3000,6/01/2012,8:45:00 PM,6962.551
device3000,6/01/2012,9:00:00 PM,6969.326
device3000,6/01/2012,9:15:00 PM,6976.168
device3000,6/01/2012,9:30:00 PM,6983.258
device3000,6/01/2012,9:45:00 PM,6990.754
device3000,6/01/2012,10:00:00 PM,6997.723
device3000,6/01/2012,10:15:00 PM,7004.59
device3000,6/01/2012,10:30:00 PM,7011.486
device3000,6/01/2012,10:45:00 PM,7018.317
device3000,6/01/2012,11:00:00 PM,7025.091
device3000,6/01/2012,11:15:00 PM,7031.904
device3000,6/01/2012,11:30:00 PM,7038.757
device3000,6/01/2012,11:45:00 PM,7046.017
device3000,7/01/2012,12:00:00 AM,7053.382
device3000,7/01/2012,12:15:00 AM,7060.447
device3000,7/01/2012,12:30:00 AM,7067.301
device3000,7/01/2012,12:45:00 AM,7074.091
device3000,7/01/2012,1:00:00 AM,7080.842
device3000,7/01/2012,1:15:00 AM,7087.615
device3000,7/01/2012,1:30:00 AM,7094.428
device3000,7/01/2012,1:45:00 AM,7101.239
device3000,7/01/2012,2:00:00 AM,7107.983
device3000,7/01/2012,2:15:00 AM,7114.736
device3000,7/01/2012,2:30:00 AM,7121.778
device3000,7/01/2012,2:45:00 AM,7129.176
device3000,7/01/2012,3:00:00 AM,7136.49
device3000,7/01/2012,3:15:00 AM,7143.397
device3000,7/01/2012,3:30:00 AM,7150.243
device3000,7/01/2012,3:45:00 AM,7157.002
device3000,7/01/2012,4:00:00 AM,7163.788
device3000,7/01/2012,4:15:00 AM,7170.556
device3000,7/01/2012,4:30:00 AM,7177.365
device3000,7/01/2012,4:45:00 AM,7184.096
device3000,7/01/2012,5:00:00 AM,7190.774
device3000,7/01/2012,5:15:00 AM,7198.335
device3000,7/01/2012,5:30:00 AM,7205.607
device3000,7/01/2012,5:45:00 AM,7212.12
device3000,7/01/2012,6:00:00 AM,7218.518
device3000,7/01/2012,6:15:00 AM,7224.942
device3000,7/01/2012,6:30:00 AM,7232.317
device3000,7/01/2012,6:45:00 AM,7240.933
device3000,7/01/2012,7:00:00 AM,7248.602
device3000,7/01/2012,7:15:00 AM,7256.427
device3000,7/01/2012,7:30:00 AM,7264.037
device3000,7/01/2012,7:45:00 AM,7271.761
device3000,7/01/2012,8:00:00 AM,7279.204
device3000,7/01/2012,8:15:00 AM,7286.529
device3000,7/01/2012,8:30:00 AM,7293.881
device3000,7/01/2012,8:45:00 AM,7301.338
device3000,7/01/2012,9:00:00 AM,7308.454
device3000,7/01/2012,9:15:00 AM,7315.815
device3000,7/01/2012,9:30:00 AM,7323.291
device3000,7/01/2012,9:45:00 AM,7330.402
device3000,7/01/2012,10:00:00 AM,7337.364
device3000,7/01/2012,10:15:00 AM,7344.575
device3000,7/01/2012,10:30:00 AM,7351.894
device3000,7/01/2012,10:45:00 AM,7359.289
device3000,7/01/2012,11:00:00 AM,7366.099
device3000,7/01/2012,11:15:00 AM,7372.599
device3000,7/01/2012,11:30:00 AM,7379.091
device3000,7/01/2012,11:45:00 AM,7385.605
device3000,7/01/2012,12:00:00 PM,7392.405
device3000,7/01/2012,12:15:00 PM,7399.222
device3000,7/01/2012,12:30:00 PM,7406.074
device3000,7/01/2012,12:45:00 PM,7412.917
device3000,7/01/2012,1:00:00 PM,7420.199
device3000,7/01/2012,1:15:00 PM,7427.321
device3000,7/01/2012,1:30:00 PM,7434.396
device3000,7/01/2012,1:45:00 PM,7441.447
device3000,7/01/2012,2:00:00 PM,7448.775
device3000,7/01/2012,2:15:00 PM,7456.154
device3000,7/01/2012,2:30:00 PM,7463.207
device3000,7/01/2012,2:45:00 PM,7470
device3000,7/01/2012,3:00:00 PM,7476.762
device3000,7/01/2012,3:15:00 PM,7483.309
device3000,7/01/2012,3:30:00 PM,7489.82
device3000,7/01/2012,3:45:00 PM,7496.283
device3000,7/01/2012,4:00:00 PM,7502.982
device3000,7/01/2012,4:15:00 PM,7509.825
device3000,7/01/2012,4:30:00 PM,7516.671
device3000,7/01/2012,4:45:00 PM,7523.733
device3000,7/01/2012,5:00:00 PM,7531.048
device3000,7/01/2012,5:15:00 PM,7538.148
device3000,7/01/2012,5:30:00 PM,7545.241
device3000,7/01/2012,5:45:00 PM,7552.281
device3000,7/01/2012,6:00:00 PM,7559.507
device3000,7/01/2012,6:15:00 PM,7566.845
device3000,7/01/2012,6:30:00 PM,7573.968
device3000,7/01/2012,6:45:00 PM,7580.711
device3000,7/01/2012,7:00:00 PM,7587.53
device3000,7/01/2012,7:15:00 PM,7594.269
device3000,7/01/2012,7:30:00 PM,7601.203
device3000,7/01/2012,7:45:00 PM,7608.202
device3000,7/01/2012,8:00:00 PM,7614.815
device3000,7/01/2012,8:15:00 PM,7621.652
device3000,7/01/2012,8:30:00 PM,7628.502
device3000,7/01/2012,8:45:00 PM,7635.787
device3000,7/01/2012,9:00:00 PM,7642.689
device3000,7/01/2012,9:15:00 PM,7649.541
device3000,7/01/2012,9:30:00 PM,7656.342
device3000,7/01/2012,9:45:00 PM,7663.016
device3000,7/01/2012,10:00:00 PM,7669.621
device3000,7/01/2012,10:15:00 PM,7676.379
device3000,7/01/2012,10:30:00 PM,7683.266
device3000,7/01/2012,10:45:00 PM,7690.121
device3000,7/01/2012,11:00:00 PM,7696.908
device3000,7/01/2012,11:15:00 PM,7703.687
device3000,7/01/2012,11:30:00 PM,7710.556
device3000,7/01/2012,11:45:00 PM,7717.437
device3000,8/01/2012,12:00:00 AM,7724.088
device3000,8/01/2012,12:15:00 AM,7730.67
device3000,8/01/2012,12:30:00 AM,7737.801
device3000,8/01/2012,12:45:00 AM,7744.816
device3000,8/01/2012,1:00:00 AM,7751.642
device3000,8/01/2012,1:15:00 AM,7758.428
device3000,8/01/2012,1:30:00 AM,7765.29
device3000,8/01/2012,1:45:00 AM,7772.095
device3000,8/01/2012,2:00:00 AM,7778.954
device3000,8/01/2012,2:15:00 AM,7785.643
device3000,8/01/2012,2:30:00 AM,7792.235
device3000,8/01/2012,2:45:00 AM,7798.821
device3000,8/01/2012,3:00:00 AM,7805.64
device3000,8/01/2012,3:15:00 AM,7812.403
device3000,8/01/2012,3:30:00 AM,7819.233
device3000,8/01/2012,3:45:00 AM,7826.092
device3000,8/01/2012,4:00:00 AM,7832.897
device3000,8/01/2012,4:15:00 AM,7839.683
device3000,8/01/2012,4:30:00 AM,7846.663
device3000,8/01/2012,4:45:00 AM,7853.66
device3000,8/01/2012,5:00:00 AM,7860.262
device3000,8/01/2012,5:15:00 AM,7866.816
device3000,8/01/2012,5:30:00 AM,7873.534
device3000,8/01/2012,5:45:00 AM,7880.272
device3000,8/01/2012,6:00:00 AM,7887.047
device3000,8/01/2012,6:15:00 AM,7893.728
device3000,8/01/2012,6:30:00 AM,7900.39
device3000,8/01/2012,6:45:00 AM,7907.171
device3000,8/01/2012,7:00:00 AM,7913.93
device3000,8/01/2012,7:15:00 AM,7920.414
device3000,8/01/2012,7:30:00 AM,7926.955
device3000,8/01/2012,7:45:00 AM,7933.531
device3000,8/01/2012,8:00:00 AM,7940.269
device3000,8/01/2012,8:15:00 AM,7946.962
device3000,8/01/2012,8:30:00 AM,7953.717
device3000,8/01/2012,8:45:00 AM,7960.469
device3000,8/01/2012,9:00:00 AM,7967.145
device3000,8/01/2012,9:15:00 AM,7973.849
device3000,8/01/2012,9:30:00 AM,7980.502
device3000,8/01/2012,9:45:00 AM,7987.008
device3000,8/01/2012,10:00:00 AM,7993.517
device3000,8/01/2012,10:15:00 AM,8000.118
device3000,8/01/2012,10:30:00 AM,8006.892
device3000,8/01/2012,10:45:00 AM,8013.623
device3000,8/01/2012,11:00:00 AM,8020.358
device3000,8/01/2012,11:15:00 AM,8027.136
device3000,8/01/2012,11:30:00 AM,8033.901
device3000,8/01/2012,11:45:00 AM,8040.447
device3000,8/01/2012,12:00:00 PM,8046.939
device3000,8/01/2012,12:15:00 PM,8053.52
device3000,8/01/2012,12:30:00 PM,8060.548
device3000,8/01/2012,12:45:00 PM,8067.354
device3000,8/01/2012,1:00:00 PM,8074.215
device3000,8/01/2012,1:15:00 PM,8081.098
device3000,8/01/2012,1:30:00 PM,8087.923
device3000,8/01/2012,1:45:00 PM,8094.53
device3000,8/01/2012,2:00:00 PM,8101.142
device3000,8/01/2012,2:15:00 PM,8107.733
device3000,8/01/2012,2:30:00 PM,8114.336
device3000,8/01/2012,2:45:00 PM,8121.145
device3000,8/01/2012,3:00:00 PM,8127.988
device3000,8/01/2012,3:15:00 PM,8134.832
device3000,8/01/2012,3:30:00 PM,8141.662
device3000,8/01/2012,3:45:00 PM,8148.431
device3000,8/01/2012,4:00:00 PM,8155.143
device3000,8/01/2012,4:15:00 PM,8161.64
device3000,8/01/2012,4:30:00 PM,8168.223
device3000,8/01/2012,4:45:00 PM,8174.945
device3000,8/01/2012,5:00:00 PM,8181.719
device3000,8/01/2012,5:15:00 PM,8188.455
device3000,8/01/2012,5:30:00 PM,8195.215
device3000,8/01/2012,5:45:00 PM,8202.005
device3000,8/01/2012,6:00:00 PM,8208.805
device3000,8/01/2012,6:15:00 PM,8216.09
device3000,8/01/2012,6:30:00 PM,8222.793
device3000,8/01/2012,6:45:00 PM,8229.306
device3000,8/01/2012,7:00:00 PM,8235.894
device3000,8/01/2012,7:15:00 PM,8242.644
device3000,8/01/2012,7:30:00 PM,8249.484
device3000,8/01/2012,7:45:00 PM,8256.424
device3000,8/01/2012,8:00:00 PM,8264.674
device3000,8/01/2012,8:15:00 PM,8272.054
device3000,8/01/2012,8:30:00 PM,8279.316
device3000,8/01/2012,8:45:00 PM,8286.207
device3000,8/01/2012,9:00:00 PM,8293.066
device3000,8/01/2012,9:15:00 PM,8299.659
device3000,8/01/2012,9:30:00 PM,8306.251
device3000,8/01/2012,9:45:00 PM,8313.03
device3000,8/01/2012,10:00:00 PM,8319.848
device3000,8/01/2012,10:15:00 PM,8326.687
device3000,8/01/2012,10:30:00 PM,8333.549
device3000,8/01/2012,10:45:00 PM,8340.488
device3000,8/01/2012,11:00:00 PM,8347.297
device3000,8/01/2012,11:15:00 PM,8354.164
device3000,8/01/2012,11:30:00 PM,8361.543
device3000,8/01/2012,11:45:00 PM,8368.994
device3000,9/01/2012,12:00:00 AM,8375.928
device3000,9/01/2012,12:15:00 AM,8382.726
device3000,9/01/2012,12:30:00 AM,8389.562
device3000,9/01/2012,12:45:00 AM,8396.12
device3000,9/01/2012,1:00:00 AM,8402.627
device3000,9/01/2012,1:15:00 AM,8409.559
device3000,9/01/2012,1:30:00 AM,8416.961
device3000,9/01/2012,1:45:00 AM,8424.201
device3000,9/01/2012,2:00:00 AM,8430.944
device3000,9/01/2012,2:15:00 AM,8437.761
device3000,9/01/2012,2:30:00 AM,8444.625
device3000,9/01/2012,2:45:00 AM,8451.402
device3000,9/01/2012,3:00:00 AM,8458.394
device3000,9/01/2012,3:15:00 AM,8465.781
device3000,9/01/2012,3:30:00 AM,8472.963
device3000,9/01/2012,3:45:00 AM,8479.69
device3000,9/01/2012,4:00:00 AM,8486.453
device3000,9/01/2012,4:15:00 AM,8494.243
device3000,9/01/2012,4:30:00 AM,8501.647
device3000,9/01/2012,4:45:00 AM,8513.513
device3000,9/01/2012,5:00:00 AM,8537.114
device3000,9/01/2012,5:15:00 AM,8558.178
device3000,9/01/2012,5:30:00 AM,8576.183
device3000,9/01/2012,5:45:00 AM,8592.752
device3000,9/01/2012,6:00:00 AM,8607.889
device3000,9/01/2012,6:15:00 AM,8620.811
device3000,9/01/2012,6:30:00 AM,8633.146
device3000,9/01/2012,6:45:00 AM,8647.915
device3000,9/01/2012,7:00:00 AM,8660.23
device3000,9/01/2012,7:15:00 AM,8673.745
device3000,9/01/2012,7:30:00 AM,8687.386
device3000,9/01/2012,7:45:00 AM,8701.045
device3000,9/01/2012,8:00:00 AM,8714.759
device3000,9/01/2012,8:15:00 AM,8728.031
device3000,9/01/2012,8:30:00 AM,8741.178
device3000,9/01/2012,8:45:00 AM,8754.623
device3000,9/01/2012,9:00:00 AM,8768.819
device3000,9/01/2012,9:15:00 AM,8783.157
device3000,9/01/2012,9:30:00 AM,8798.877
device3000,9/01/2012,9:45:00 AM,8814.827
device3000,9/01/2012,10:00:00 AM,8829.615
device3000,9/01/2012,10:15:00 AM,8845.439
device3000,9/01/2012,10:30:00 AM,8860.006
device3000,9/01/2012,10:45:00 AM,8876.345
device3000,9/01/2012,11:00:00 AM,8891.918
device3000,9/01/2012,11:15:00 AM,8906.122
device3000,9/01/2012,11:30:00 AM,8922.462
device3000,9/01/2012,11:45:00 AM,8939.655
device3000,9/01/2012,12:00:00 PM,8955.864
device3000,9/01/2012,12:15:00 PM,8971.855
device3000,9/01/2012,12:30:00 PM,8988.857
device3000,9/01/2012,12:45:00 PM,9006.473
device3000,9/01/2012,1:00:00 PM,9025.139
device3000,9/01/2012,1:15:00 PM,9043.125
device3000,9/01/2012,1:30:00 PM,9059.522
device3000,9/01/2012,1:45:00 PM,9075.892
device3000,9/01/2012,2:00:00 PM,9094.145
device3000,9/01/2012,2:15:00 PM,9112.785
device3000,9/01/2012,2:30:00 PM,9132.003
device3000,9/01/2012,2:45:00 PM,9150.097
device3000,9/01/2012,3:00:00 PM,9167.8
device3000,9/01/2012,3:15:00 PM,9186.433
device3000,9/01/2012,3:30:00 PM,9205.04
device3000,9/01/2012,3:45:00 PM,9223.936
device3000,9/01/2012,4:00:00 PM,9241.572
device3000,9/01/2012,4:15:00 PM,9257.759
device3000,9/01/2012,4:30:00 PM,9273.812
device3000,9/01/2012,4:45:00 PM,9288.355
device3000,9/01/2012,5:00:00 PM,9302.248
device3000,9/01/2012,5:15:00 PM,9315.751
device3000,9/01/2012,5:30:00 PM,9330.528
device3000,9/01/2012,5:45:00 PM,9345.997
device3000,9/01/2012,6:00:00 PM,9356.215
device3000,9/01/2012,6:15:00 PM,9365.409
device3000,9/01/2012,6:30:00 PM,9373.929
device3000,9/01/2012,6:45:00 PM,9382.317
device3000,9/01/2012,7:00:00 PM,9390.789
device3000,9/01/2012,7:15:00 PM,9399.004
device3000,9/01/2012,7:30:00 PM,9406.862
device3000,9/01/2012,7:45:00 PM,9413.994
device3000,9/01/2012,8:00:00 PM,9421.816
device3000,9/01/2012,8:15:00 PM,9429.374
device3000,9/01/2012,8:30:00 PM,9436.908
device3000,9/01/2012,8:45:00 PM,9443.975
device3000,9/01/2012,9:00:00 PM,9450.747
device3000,9/01/2012,9:15:00 PM,9457.365
device3000,9/01/2012,9:30:00 PM,9464.562
device3000,9/01/2012,9:45:00 PM,9472.093
device3000,9/01/2012,10:00:00 PM,9479.263
device3000,9/01/2012,10:15:00 PM,9486.118
device3000,9/01/2012,10:30:00 PM,9493.034
device3000,9/01/2012,10:45:00 PM,9499.974
device3000,9/01/2012,11:00:00 PM,9506.817
device3000,9/01/2012,11:15:00 PM,9513.856
device3000,9/01/2012,11:30:00 PM,9521.325
device3000,9/01/2012,11:45:00 PM,9528.781
device3000,10/01/2012,12:00:00 AM,9535.74
device3000,10/01/2012,12:15:00 AM,9542.466
device3000,10/01/2012,12:30:00 AM,9549.477
device3000,10/01/2012,12:45:00 AM,9556.619
device3000,10/01/2012,1:00:00 AM,9564.07
device3000,10/01/2012,1:15:00 AM,9571.177
device3000,10/01/2012,1:30:00 AM,9578.018
device3000,10/01/2012,1:45:00 AM,9584.825
device3000,10/01/2012,2:00:00 AM,9591.849
device3000,10/01/2012,2:15:00 AM,9599.31
device3000,10/01/2012,2:30:00 AM,9606.487
device3000,10/01/2012,2:45:00 AM,9613.321
device3000,10/01/2012,3:00:00 AM,9620.133
device3000,10/01/2012,3:15:00 AM,9626.937
device3000,10/01/2012,3:30:00 AM,9633.795
device3000,10/01/2012,3:45:00 AM,9640.661
device3000,10/01/2012,4:00:00 AM,9647.804
device3000,10/01/2012,4:15:00 AM,9655.1
device3000,10/01/2012,4:30:00 AM,9662.438
device3000,10/01/2012,4:45:00 AM,9674.591
device3000,10/01/2012,5:00:00 AM,9696.067
device3000,10/01/2012,5:15:00 AM,9715.713
device3000,10/01/2012,5:30:00 AM,9732.093
device3000,10/01/2012,5:45:00 AM,9748.183
device3000,10/01/2012,6:00:00 AM,9762.968
device3000,10/01/2012,6:15:00 AM,9775.31
device3000,10/01/2012,6:30:00 AM,9789.516
device3000,10/01/2012,6:45:00 AM,9801.86
device3000,10/01/2012,7:00:00 AM,9815.044
device3000,10/01/2012,7:15:00 AM,9830.516
device3000,10/01/2012,7:30:00 AM,9844.729
device3000,10/01/2012,7:45:00 AM,9858.89
device3000,10/01/2012,8:00:00 AM,9872.831
device3000,10/01/2012,8:15:00 AM,9887.364
device3000,10/01/2012,8:30:00 AM,9901.321
device3000,10/01/2012,8:45:00 AM,9915.286
device3000,10/01/2012,9:00:00 AM,9930.105
device3000,10/01/2012,9:15:00 AM,9944.559
device3000,10/01/2012,9:30:00 AM,9958.898
device3000,10/01/2012,9:45:00 AM,9973.281
device3000,10/01/2012,10:00:00 AM,9988.376
device3000,10/01/2012,10:15:00 AM,10003.241
device3000,10/01/2012,10:30:00 AM,10018.063
device3000,10/01/2012,10:45:00 AM,10032.883
device3000,10/01/2012,11:00:00 AM,10048.153
device3000,10/01/2012,11:15:00 AM,10064.616
device3000,10/01/2012,11:30:00 AM,10080.316
device3000,10/01/2012,11:45:00 AM,10096.228
device3000,10/01/2012,12:00:00 PM,10111.889
device3000,10/01/2012,12:15:00 PM,10128.791
device3000,10/01/2012,12:30:00 PM,10145.363
device3000,10/01/2012,12:45:00 PM,10161.694
device3000,10/01/2012,1:00:00 PM,10177.826
device3000,10/01/2012,1:15:00 PM,10194.076
device3000,10/01/2012,1:30:00 PM,10210.295
device3000,10/01/2012,1:45:00 PM,10226.3
device3000,10/01/2012,2:00:00 PM,10242.516
device3000,10/01/2012,2:15:00 PM,10259.315
device3000,10/01/2012,2:30:00 PM,10275.337
device3000,10/01/2012,2:45:00 PM,10290.698
device3000,10/01/2012,3:00:00 PM,10304.442
device3000,10/01/2012,3:15:00 PM,10319.599
device3000,10/01/2012,3:30:00 PM,10335.245
device3000,10/01/2012,3:45:00 PM,10351.614
device3000,10/01/2012,4:00:00 PM,10366.262
device3000,10/01/2012,4:15:00 PM,10379.662
device3000,10/01/2012,4:30:00 PM,10392.657
device3000,10/01/2012,4:45:00 PM,10405.873
device3000,10/01/2012,5:00:00 PM,10419.392
device3000,10/01/2012,5:15:00 PM,10432.467
device3000,10/01/2012,5:30:00 PM,10444.103
device3000,10/01/2012,5:45:00 PM,10454.772
device3000,10/01/2012,6:00:00 PM,10463.243
device3000,10/01/2012,6:15:00 PM,10471.019
device3000,10/01/2012,6:30:00 PM,10478.924
device3000,10/01/2012,6:45:00 PM,10486.5
device3000,10/01/2012,7:00:00 PM,10493.983
device3000,10/01/2012,7:15:00 PM,10501.294
device3000,10/01/2012,7:30:00 PM,10508.533
device3000,10/01/2012,7:45:00 PM,10516.259
device3000,10/01/2012,8:00:00 PM,10524.936
device3000,10/01/2012,8:15:00 PM,10532.526
device3000,10/01/2012,8:30:00 PM,10539.891
device3000,10/01/2012,8:45:00 PM,10546.858
device3000,10/01/2012,9:00:00 PM,10553.64
device3000,10/01/2012,9:15:00 PM,10560.443
device3000,10/01/2012,9:30:00 PM,10567.204
device3000,10/01/2012,9:45:00 PM,10574.01
device3000,10/01/2012,10:00:00 PM,10581.352
device3000,10/01/2012,10:15:00 PM,10588.79
device3000,10/01/2012,10:30:00 PM,10596.123
device3000,10/01/2012,10:45:00 PM,10602.918
device3000,10/01/2012,11:00:00 PM,10609.675
device3000,10/01/2012,11:15:00 PM,10617.156
device3000,10/01/2012,11:30:00 PM,10624.597
device3000,10/01/2012,11:45:00 PM,10631.683
device3000,11/01/2012,12:00:00 AM,10638.18
device3000,11/01/2012,12:15:00 AM,10644.937
device3000,11/01/2012,12:30:00 AM,10652.334
device3000,11/01/2012,12:45:00 AM,10659.584
device3000,11/01/2012,1:00:00 AM,10666.327
device3000,11/01/2012,1:15:00 AM,10673.408
device3000,11/01/2012,1:30:00 AM,10680.72
device3000,11/01/2012,1:45:00 AM,10687.484
device3000,11/01/2012,2:00:00 AM,10694.518
device3000,11/01/2012,2:15:00 AM,10701.952
device3000,11/01/2012,2:30:00 AM,10709.444
device3000,11/01/2012,2:45:00 AM,10716.488
device3000,11/01/2012,3:00:00 AM,10723.269
device3000,11/01/2012,3:15:00 AM,10730.008
device3000,11/01/2012,3:30:00 AM,10737.098
device3000,11/01/2012,3:45:00 AM,10744.397
device3000,11/01/2012,4:00:00 AM,10751.701
device3000,11/01/2012,4:15:00 AM,10758.507
device3000,11/01/2012,4:30:00 AM,10765.3
device3000,11/01/2012,4:45:00 AM,10778.676
device3000,11/01/2012,5:00:00 AM,10808.784
device3000,11/01/2012,5:15:00 AM,10834.914
device3000,11/01/2012,5:30:00 AM,10859.164
device3000,11/01/2012,5:45:00 AM,10881.551
device3000,11/01/2012,6:00:00 AM,10901.187
device3000,11/01/2012,6:15:00 AM,10918.793
device3000,11/01/2012,6:30:00 AM,10936.403
device3000,11/01/2012,6:45:00 AM,10951.853
device3000,11/01/2012,7:00:00 AM,10969.885
device3000,11/01/2012,7:15:00 AM,10988.78
device3000,11/01/2012,7:30:00 AM,11005.437
device3000,11/01/2012,7:45:00 AM,11024.205
device3000,11/01/2012,8:00:00 AM,11038.406
device3000,11/01/2012,8:15:00 AM,11052.696
device3000,11/01/2012,8:30:00 AM,11069.258
device3000,11/01/2012,8:45:00 AM,11083.946
device3000,11/01/2012,9:00:00 AM,11099.894
device3000,11/01/2012,9:15:00 AM,11114.196
device3000,11/01/2012,9:30:00 AM,11128.388
device3000,11/01/2012,9:45:00 AM,11142.355
device3000,11/01/2012,10:00:00 AM,11156.454
device3000,11/01/2012,10:15:00 AM,11172.489
device3000,11/01/2012,10:30:00 AM,11187.504
device3000,11/01/2012,10:45:00 AM,11200.771
device3000,11/01/2012,11:00:00 AM,11215.597
device3000,11/01/2012,11:15:00 AM,11229.104
device3000,11/01/2012,11:30:00 AM,11243.693
device3000,11/01/2012,11:45:00 AM,11257.937
device3000,11/01/2012,12:00:00 PM,11271.863
device3000,11/01/2012,12:15:00 PM,11285.71
device3000,11/01/2012,12:30:00 PM,11299.967
device3000,11/01/2012,12:45:00 PM,11313.745
device3000,11/01/2012,1:00:00 PM,11327.249
device3000,11/01/2012,1:15:00 PM,11340.543
device3000,11/01/2012,1:30:00 PM,11354.515
device3000,11/01/2012,1:45:00 PM,11369.086
device3000,11/01/2012,2:00:00 PM,11383.577
device3000,11/01/2012,2:15:00 PM,11397.287
device3000,11/01/2012,2:30:00 PM,11411.017
device3000,11/01/2012,2:45:00 PM,11424.984
device3000,11/01/2012,3:00:00 PM,11439.12
device3000,11/01/2012,3:15:00 PM,11453.289
device3000,11/01/2012,3:30:00 PM,11467.86
device3000,11/01/2012,3:45:00 PM,11481.416
device3000,11/01/2012,4:00:00 PM,11494.316
device3000,11/01/2012,4:15:00 PM,11507.381
device3000,11/01/2012,4:30:00 PM,11519.876
device3000,11/01/2012,4:45:00 PM,11531.594
device3000,11/01/2012,5:00:00 PM,11543.003
device3000,11/01/2012,5:15:00 PM,11554.173
device3000,11/01/2012,5:30:00 PM,11565.68
device3000,11/01/2012,5:45:00 PM,11577.255
device3000,11/01/2012,6:00:00 PM,11585.614
device3000,11/01/2012,6:15:00 PM,11594.038
device3000,11/01/2012,6:30:00 PM,11604.317
device3000,11/01/2012,6:45:00 PM,11614.529
device3000,11/01/2012,7:00:00 PM,11623.293
device3000,11/01/2012,7:15:00 PM,11631.638
device3000,11/01/2012,7:30:00 PM,11639.25
device3000,11/01/2012,7:45:00 PM,11647.071
device3000,11/01/2012,8:00:00 PM,11655.364
device3000,11/01/2012,8:15:00 PM,11662.181
device3000,11/01/2012,8:30:00 PM,11668.865
device3000,11/01/2012,8:45:00 PM,11675.85
device3000,11/01/2012,9:00:00 PM,11683.59
device3000,11/01/2012,9:15:00 PM,11690.815
device3000,11/01/2012,9:30:00 PM,11697.483
device3000,11/01/2012,9:45:00 PM,11704.156
device3000,11/01/2012,10:00:00 PM,11711.374
device3000,11/01/2012,10:15:00 PM,11718.682
device3000,11/01/2012,10:30:00 PM,11725.359
device3000,11/01/2012,10:45:00 PM,11732.559
device3000,11/01/2012,11:00:00 PM,11739.648
device3000,11/01/2012,11:15:00 PM,11746.319
device3000,11/01/2012,11:30:00 PM,11753.498
device3000,11/01/2012,11:45:00 PM,11760.738
device3000,12/01/2012,12:00:00 AM,11767.461
device3000,12/01/2012,12:15:00 AM,11774.231
device3000,12/01/2012,12:30:00 AM,11781.507
device3000,12/01/2012,12:45:00 AM,11788.723
device3000,12/01/2012,1:00:00 AM,11795.45
device3000,12/01/2012,1:15:00 AM,11802.106
device3000,12/01/2012,1:30:00 AM,11809.29
device3000,12/01/2012,1:45:00 AM,11816.525
device3000,12/01/2012,2:00:00 AM,11823.727
device3000,12/01/2012,2:15:00 AM,11830.749
device3000,12/01/2012,2:30:00 AM,11837.413
device3000,12/01/2012,2:45:00 AM,11844.1
device3000,12/01/2012,3:00:00 AM,11851.119
device3000,12/01/2012,3:15:00 AM,11858.344
device3000,12/01/2012,3:30:00 AM,11865.603
device3000,12/01/2012,3:45:00 AM,11872.45
device3000,12/01/2012,4:00:00 AM,11879.572
device3000,12/01/2012,4:15:00 AM,11886.764
device3000,12/01/2012,4:30:00 AM,11893.969
device3000,12/01/2012,4:45:00 AM,11907.296
device3000,12/01/2012,5:00:00 AM,11941.028
device3000,12/01/2012,5:15:00 AM,11970.053
device3000,12/01/2012,5:30:00 AM,11996.483
device3000,12/01/2012,5:45:00 AM,12021.936
device3000,12/01/2012,6:00:00 AM,12046.885
device3000,12/01/2012,6:15:00 AM,12071.924
device3000,12/01/2012,6:30:00 AM,12093.412
device3000,12/01/2012,6:45:00 AM,12113.777
device3000,12/01/2012,7:00:00 AM,12135.593
device3000,12/01/2012,7:15:00 AM,12155.504
device3000,12/01/2012,7:30:00 AM,12172.706
